station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
NYC,2015-12-09 20:51,51.98,39.92,63.33,M,5.00,0.00,30.07,1017.30,M,M,FEW,SCT,M,M,2600.00,4900.00,M,M,M,M,M,M,M,M,M,51.98,KNYC 092051Z AUTO VRB05KT FEW026 SCT049 11/04 A3007 RMK AO2 SLP173 T01110044 57019 $
NYC,2015-12-09 21:51,51.98,41.00,66.04,160.00,8.00,0.00,30.06,1016.90,M,M,FEW,BKN,M,M,2600.00,4800.00,M,M,M,M,M,M,M,M,M,51.98,KNYC 092151Z AUTO 16008KT 140V200 FEW026 BKN048 11/05 A3006 RMK AO2 SLP169 T01110050 $
NYC,2015-12-09 22:51,51.98,41.00,66.04,M,3.00,0.00,30.06,1017.00,M,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,51.98,KNYC 092251Z AUTO VRB03KT FEW050 11/05 A3006 RMK AO2 SLP170 T01110050 $
NYC,2015-12-09 23:51,53.06,42.98,68.50,170.00,9.00,0.00,30.05,1016.80,M,M,OVC,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,53.06,KNYC 092351Z AUTO 17009KT OVC055 12/06 A3005 RMK AO2 SLP168 T01170061 10117 20100 56005 $
NYC,2015-12-10 00:34,53.06,42.98,68.50,180.00,9.00,0.00,30.05,M,M,14.00,SCT,BKN,OVC,M,2200.00,2700.00,5500.00,M,M,M,M,M,M,M,M,53.06,KNYC 100034Z AUTO 18009G14KT SCT022 BKN027 OVC055 12/06 A3005 RMK AO2 T01170061 $
NYC,2015-12-10 00:51,53.96,42.98,66.28,190.00,8.00,0.00,30.04,1016.60,M,M,SCT,OVC,M,M,2500.00,5500.00,M,M,M,M,M,M,M,M,M,53.96,KNYC 100051Z AUTO 19008KT SCT025 OVC055 12/06 A3004 RMK AO2 SLP166 T01220061 $
NYC,2015-12-10 01:51,53.96,42.98,66.28,180.00,10.00,0.00,30.03,1016.20,M,16.00,FEW,OVC,M,M,2500.00,5500.00,M,M,M,M,M,M,M,M,M,53.96,KNYC 100151Z AUTO 18010G16KT FEW025 OVC055 12/06 A3003 RMK AO2 SLP162 T01220061 $
NYC,2015-12-10 02:35,53.96,44.06,69.08,M,5.00,0.00,30.03,M,M,M,BKN,OVC,M,M,2300.00,5500.00,M,M,M,M,M,M,M,M,M,53.96,KNYC 100235Z AUTO VRB05KT BKN023 OVC055 12/07 A3003 RMK AO2 T01220067 $
NYC,2015-12-10 02:51,53.96,44.06,69.08,M,3.00,0.00,30.03,1016.00,M,M,BKN,OVC,M,M,2300.00,5500.00,M,M,M,M,M,M,M,M,M,53.96,KNYC 100251Z AUTO VRB03KT BKN023 OVC055 12/07 A3003 RMK AO2 SLP160 T01220067 57008 $
NYC,2015-12-10 03:19,53.96,44.96,71.49,M,5.00,0.00,30.02,M,M,M,SCT,BKN,OVC,M,2300.00,4700.00,6000.00,M,M,M,M,M,M,M,M,53.96,KNYC 100319Z AUTO VRB05KT SCT023 BKN047 OVC060 12/07 A3002 RMK AO2 T01220072 $
NYC,2015-12-10 03:51,55.04,46.04,M,M,M,0.00,30.01,1015.50,M,M,FEW,OVC,M,M,2100.00,6000.00,M,M,M,M,M,M,M,M,M,M,KNYC 100351Z AUTO FEW021 OVC060 13/08 A3001 RMK AO2 SLP155 T01280078 $
NYC,2015-12-10 04:51,55.04,46.04,71.60,180.00,4.00,0.00,30.01,1015.30,M,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,55.04,KNYC 100451Z AUTO 18004KT OVC070 13/08 A3001 RMK AO2 SLP153 T01280078 401280044 $
NYC,2015-12-10 05:51,55.04,44.96,68.73,170.00,5.00,0.00,29.99,1014.80,M,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,55.04,KNYC 100551Z AUTO 17005KT OVC070 13/07 A2999 RMK AO2 SLP148 T01280072 10128 20117 58012 $
NYC,2015-12-10 06:51,55.04,44.96,68.73,M,3.00,0.00,29.98,1014.50,M,M,FEW,BKN,M,M,6000.00,8000.00,M,M,M,M,M,M,M,M,M,55.04,KNYC 100651Z AUTO VRB03KT FEW060 BKN080 13/07 A2998 RMK AO2 SLP145 T01280072 $
NYC,2015-12-10 07:51,53.96,44.96,71.49,250.00,5.00,T,29.98,1014.40,M,M,FEW,BKN,OVC,M,3800.00,6000.00,8000.00,M,M,M,M,M,M,M,M,53.96,KNYC 100751Z AUTO 25005KT FEW038 BKN060 OVC080 12/07 A2998 RMK AO2 RAB31E43 SLP144 P0000 T01220072 $
NYC,2015-12-10 08:51,53.96,44.06,69.08,240.00,7.00,0.00,29.96,1013.80,M,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,53.96,KNYC 100851Z AUTO 24007KT 190V270 FEW050 12/07 A2996 RMK AO2 SLP138 60000 T01220067 58010 $
NYC,2015-12-10 09:51,53.06,44.96,73.89,M,5.00,0.00,29.97,1014.00,M,M,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,53.06,KNYC 100951Z AUTO VRB05KT BKN120 12/07 A2997 RMK AO2 SLP140 T01170072 $
NYC,2015-12-10 10:51,53.06,44.06,71.40,260.00,7.00,0.00,29.97,1014.20,M,16.00,SCT,OVC,M,M,8000.00,10000.00,M,M,M,M,M,M,M,M,M,53.06,KNYC 101051Z AUTO 26007G16KT 220V300 SCT080 OVC100 12/07 A2997 RMK AO2 SLP142 T01170067 $
NYC,2015-12-10 11:51,51.08,44.06,76.80,270.00,4.00,0.00,29.99,1014.70,M,M,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,51.08,KNYC 101151Z AUTO 27004KT SCT060 11/07 A2999 RMK AO2 SLP147 60000 T01060067 10128 20106 53009 $
NYC,2015-12-10 12:51,51.08,44.06,76.80,260.00,3.00,0.00,30.00,1015.10,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.08,KNYC 101251Z AUTO 26003KT CLR 11/07 A3000 RMK AO2 SLP151 T01060067 $
NYC,2015-12-10 13:51,51.98,44.06,74.29,M,6.00,0.00,30.02,1015.80,M,M,FEW,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,51.98,KNYC 101351Z AUTO VRB06KT FEW070 11/07 A3002 RMK AO2 SLP158 T01110067 $
NYC,2015-12-10 14:51,53.06,44.06,71.40,M,5.00,0.00,30.03,1015.90,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.06,KNYC 101451Z AUTO VRB05KT CLR 12/07 A3003 RMK AO2 SLP159 T01170067 51013 $
NYC,2015-12-10 15:51,55.04,44.06,66.41,320.00,3.00,0.00,30.01,1015.20,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.04,KNYC 101551Z AUTO 32003KT CLR 13/07 A3001 RMK AO2 SLP152 T01280067 $
NYC,2015-12-10 16:51,55.94,42.98,61.67,0.00,0.00,0.00,29.99,1014.50,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.94,KNYC 101651Z AUTO 00000KT CLR 13/06 A2999 RMK AO2 SLP145 T01330061 $
NYC,2015-12-10 17:51,57.92,42.08,55.47,250.00,4.00,0.00,29.97,1014.10,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.92,KNYC 101751Z AUTO 25004KT CLR 14/06 A2997 RMK AO2 SLP141 T01440056 10144 20106 56017 $
NYC,2015-12-10 18:51,59.00,42.08,53.36,270.00,3.00,0.00,29.97,1013.80,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KNYC 101851Z AUTO 27003KT CLR 15/06 A2997 RMK AO2 SLP138 T01500056 $
NYC,2015-12-10 19:51,59.00,39.92,49.08,0.00,0.00,0.00,29.95,1013.40,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KNYC 101951Z AUTO 00000KT CLR 15/04 A2995 RMK AO2 SLP134 T01500044 $
NYC,2015-12-10 20:51,59.00,41.00,51.18,250.00,5.00,0.00,29.96,1013.70,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KNYC 102051Z AUTO 25005KT CLR 15/05 A2996 RMK AO2 SLP137 T01500050 55004 $
NYC,2015-12-10 21:51,57.02,42.08,57.29,190.00,3.00,0.00,29.97,1013.80,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.02,KNYC 102151Z AUTO 19003KT CLR 14/06 A2997 RMK AO2 SLP138 T01390056 $
NYC,2015-12-10 22:51,57.02,41.00,54.95,M,4.00,0.00,29.98,1014.10,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.02,KNYC 102251Z AUTO VRB04KT CLR 14/05 A2998 RMK AO2 SLP141 T01390050 $
NYC,2015-12-10 23:51,55.94,42.98,61.67,M,3.00,0.00,29.99,1014.60,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.94,KNYC 102351Z AUTO VRB03KT CLR 13/06 A2999 RMK AO2 SLP146 T01330061 10156 20128 53008 $
NYC,2015-12-11 00:51,55.04,44.06,66.41,0.00,0.00,0.00,30.00,1015.00,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.04,KNYC 110051Z AUTO 00000KT CLR 13/07 A3000 RMK AO2 SLP150 T01280067 $
NYC,2015-12-11 01:51,53.96,44.06,69.08,170.00,3.00,0.00,29.98,1014.50,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.96,KNYC 110151Z AUTO 17003KT CLR 12/07 A2998 RMK AO2 SLP145 T01220067 $
NYC,2015-12-11 02:51,53.06,44.06,71.40,180.00,7.00,0.00,29.97,1014.10,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.06,KNYC 110251Z AUTO 18007KT CLR 12/07 A2997 RMK AO2 SLP141 T01170067 58005 $
NYC,2015-12-11 03:51,55.04,44.06,M,M,M,0.00,29.96,1013.70,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KNYC 110351Z AUTO CLR 13/07 A2996 RMK AO2 SLP137 T01280067 $
NYC,2015-12-11 04:51,53.96,42.98,66.28,0.00,0.00,0.00,29.97,1013.80,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.96,KNYC 110451Z AUTO 00000KT CLR 12/06 A2997 RMK AO2 SLP138 T01220061 401560106 $
NYC,2015-12-11 05:51,53.96,42.98,66.28,M,4.00,0.00,29.94,1013.00,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.96,KNYC 110551Z AUTO VRB04KT CLR 12/06 A2994 RMK AO2 SLP130 T01220061 10133 20117 58010 $
NYC,2015-12-11 06:51,53.06,42.08,66.17,250.00,6.00,0.00,29.93,1012.70,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.06,KNYC 110651Z AUTO 25006KT CLR 12/06 A2993 RMK AO2 SLP127 T01170056 $
NYC,2015-12-11 07:51,53.06,42.98,68.50,250.00,3.00,0.00,29.93,1012.60,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.06,KNYC 110751Z AUTO 25003KT CLR 12/06 A2993 RMK AO2 SLP126 T01170061 $
NYC,2015-12-11 08:51,53.06,42.98,68.50,270.00,4.00,0.00,29.93,1012.50,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.06,KNYC 110851Z AUTO 27004KT CLR 12/06 A2993 RMK AO2 SLP125 T01170061 56005 $
NYC,2015-12-11 09:51,51.98,42.98,71.28,0.00,0.00,0.00,29.93,1012.60,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.98,KNYC 110951Z AUTO 00000KT CLR 11/06 A2993 RMK AO2 SLP126 T01110061 $
NYC,2015-12-11 10:51,51.08,42.98,73.69,0.00,0.00,0.00,29.93,1012.80,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.08,KNYC 111051Z AUTO 00000KT CLR 11/06 A2993 RMK AO2 SLP128 T01060061 $
NYC,2015-12-11 11:51,50.00,42.98,76.71,50.00,3.00,0.00,29.94,1013.20,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,49.27,KNYC 111151Z AUTO 05003KT CLR 10/06 A2994 RMK AO2 SLP132 T01000061 10122 20100 53006 $
NYC,2015-12-11 12:51,51.08,44.06,76.80,0.00,0.00,0.00,29.96,1013.60,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.08,KNYC 111251Z AUTO 00000KT CLR 11/07 A2996 RMK AO2 SLP136 T01060067 $
NYC,2015-12-11 13:51,53.06,44.96,73.89,0.00,0.00,0.00,29.96,1013.70,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.06,KNYC 111351Z AUTO 00000KT CLR 12/07 A2996 RMK AO2 SLP137 T01170072 $
NYC,2015-12-11 14:51,57.02,44.06,61.81,0.00,0.00,0.00,29.96,1013.70,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.02,KNYC 111451Z AUTO 00000KT CLR 14/07 A2996 RMK AO2 SLP137 T01390067 51006 $
NYC,2015-12-11 15:51,55.04,44.06,66.41,240.00,7.00,0.00,29.95,1013.40,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.04,KNYC 111551Z AUTO 24007KT CLR 13/07 A2995 RMK AO2 PRESFR SLP134 T01280067 $
NYC,2015-12-11 16:51,55.94,44.06,64.28,250.00,8.00,0.00,29.95,1013.10,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.94,KNYC 111651Z AUTO 25008KT CLR 13/07 A2995 RMK AO2 SLP131 T01330067 $
NYC,2015-12-11 17:51,57.92,44.96,M,M,M,0.00,29.94,1012.90,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KNYC 111751Z AUTO CLR 14/07 A2994 RMK AO2 SLP129 T01440072 10150 20100 56008 $
NYC,2015-12-11 18:51,60.08,44.06,55.39,M,3.00,0.00,29.91,1012.00,M,M,FEW,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,60.08,KNYC 111851Z AUTO VRB03KT FEW048 16/07 A2991 RMK AO2 SLP120 T01560067 $
NYC,2015-12-11 19:51,60.08,44.06,55.39,M,4.00,0.00,29.92,1012.30,M,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.08,KNYC 111951Z AUTO VRB04KT CLR 16/07 A2992 RMK AO2 SLP123 T01560067 $
NYC,2015-12-11 20:51,59.00,44.06,57.57,M,3.00,0.00,29.93,1012.50,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KNYC 112051Z AUTO VRB03KT 7SM CLR 15/07 A2993 RMK AO2 SLP125 T01500067 55003
NYC,2015-12-11 21:51,60.08,44.96,M,M,M,0.00,29.95,1013.10,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KNYC 112151Z AUTO 8SM CLR 16/07 A2995 RMK AO2 SLP131 T01560072
NYC,2015-12-11 22:51,60.08,44.96,57.33,M,6.00,0.00,29.96,1013.60,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.08,KNYC 112251Z AUTO VRB06KT 9SM CLR 16/07 A2996 RMK AO2 SLP136 T01560072
NYC,2015-12-11 23:51,59.00,44.96,59.58,240.00,5.00,0.00,29.98,1014.20,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KNYC 112351Z AUTO 24005KT 8SM CLR 15/07 A2998 RMK AO2 SLP142 T01500072 10161 20144 51016
NYC,2015-12-12 00:51,57.92,44.96,61.93,260.00,9.00,0.00,30.00,1014.90,8.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.92,KNYC 120051Z AUTO 26009G16KT 8SM CLR 14/07 A3000 RMK AO2 SLP149 T01440072
NYC,2015-12-12 01:51,57.92,44.96,61.93,250.00,7.00,0.00,30.01,1015.10,8.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.92,KNYC 120151Z AUTO 25007G17KT 8SM CLR 14/07 A3001 RMK AO2 SLP151 T01440072
NYC,2015-12-12 02:51,57.02,44.96,63.97,250.00,6.00,0.00,30.01,1015.30,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.02,KNYC 120251Z AUTO 25006KT 8SM CLR 14/07 A3001 RMK AO2 SLP153 T01390072 51012
NYC,2015-12-12 03:51,57.02,44.96,63.97,280.00,5.00,0.00,30.02,1015.70,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.02,KNYC 120351Z AUTO 28005KT 8SM CLR 14/07 A3002 RMK AO2 SLP157 T01390072
NYC,2015-12-12 04:51,57.02,44.96,63.97,240.00,6.00,0.00,30.03,1016.10,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.02,KNYC 120451Z AUTO 24006KT 8SM CLR 14/07 A3003 RMK AO2 SLP161 T01390072 401610100
NYC,2015-12-12 05:51,57.02,44.96,63.97,240.00,5.00,0.00,30.06,1017.00,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.02,KNYC 120551Z 24005KT 8SM CLR 14/07 A3006 RMK AO2 SLP170 T01390072 10150 20133 53016
NYC,2015-12-12 06:51,55.94,44.96,66.52,0.00,0.00,0.00,30.09,1018.00,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.94,KNYC 120651Z 00000KT 7SM CLR 13/07 A3009 RMK AO2 SLP180 T01330072
NYC,2015-12-12 07:51,55.94,44.96,66.52,0.00,0.00,0.00,30.09,1018.00,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.94,KNYC 120751Z 00000KT 7SM CLR 13/07 A3009 RMK AO2 SLP180 T01330072
NYC,2015-12-12 08:51,55.94,44.96,66.52,260.00,3.00,0.00,30.09,1018.10,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.94,KNYC 120851Z 26003KT 7SM CLR 13/07 A3009 RMK AO2 SLP181 T01330072 51012
NYC,2015-12-12 09:51,57.92,44.96,61.93,M,3.00,0.00,30.10,1018.30,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.92,KNYC 120951Z VRB03KT 7SM CLR 14/07 A3010 RMK AO2 SLP183 T01440072
NYC,2015-12-12 10:51,57.02,44.96,63.97,0.00,0.00,0.00,30.12,1019.10,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.02,KNYC 121051Z 00000KT 7SM CLR 14/07 A3012 RMK AO2 SLP191 T01390072
NYC,2015-12-12 11:51,55.94,44.96,66.52,0.00,0.00,0.00,30.14,1019.70,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.94,KNYC 121151Z 00000KT 7SM CLR 13/07 A3014 RMK AO2 SLP197 T01330072 10144 20128 53016
NYC,2015-12-12 12:51,57.92,46.04,64.52,0.00,0.00,0.00,30.16,1020.30,6.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,57.92,KNYC 121251Z 00000KT 6SM HZ CLR 14/08 A3016 RMK AO2 SLP203 T01440078
NYC,2015-12-12 13:51,57.92,46.04,64.52,0.00,0.00,0.00,30.16,1020.50,6.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,57.92,KNYC 121351Z 00000KT 6SM HZ CLR 14/08 A3016 RMK AO2 SLP205 T01440078
NYC,2015-12-12 14:51,60.08,46.04,59.72,0.00,0.00,0.00,30.18,1020.90,5.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,60.08,KNYC 121451Z AUTO 00000KT 5SM HZ CLR 16/08 A3018 RMK AO2 SLP209 T01560078 51012
NYC,2015-12-12 15:51,62.06,44.96,53.44,0.00,0.00,0.00,30.16,1020.50,6.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,62.06,KNYC 121551Z AUTO 00000KT 6SM HZ CLR 17/07 A3016 RMK AO2 SLP205 T01670072
NYC,2015-12-12 16:51,64.94,46.04,50.32,0.00,0.00,0.00,30.14,1019.80,7.00,M,BKN,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,64.94,KNYC 121651Z AUTO 00000KT 7SM BKN055 18/08 A3014 RMK AO2 SLP198 T01830078
NYC,2015-12-12 17:51,66.02,46.94,50.14,230.00,3.00,0.00,30.13,1019.30,7.00,M,OVC,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,66.02,KNYC 121751Z AUTO 23003KT 7SM OVC055 19/08 A3013 RMK AO2 SLP193 T01890083 10189 20133 58016
NYC,2015-12-12 18:51,64.94,46.94,52.06,240.00,3.00,0.00,30.13,1019.30,7.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,64.94,KNYC 121851Z AUTO 24003KT 7SM OVC050 18/08 A3013 RMK AO2 SLP193 T01830083
NYC,2015-12-12 19:51,64.94,46.94,52.06,M,3.00,T,30.13,1019.30,7.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,64.94,KNYC 121951Z AUTO VRB03KT 7SM OVC050 18/08 A3013 RMK AO2 RAB32E42 SLP193 P0000 T01830083
NYC,2015-12-12 20:51,62.96,46.94,55.80,160.00,5.00,0.00,30.13,1019.40,6.00,M,FEW,BKN,M,M,6000.00,9000.00,M,M,HZ,M,M,M,M,M,M,62.96,KNYC 122051Z AUTO 16005KT 6SM HZ FEW060 BKN090 17/08 A3013 RMK AO2 SLP194 60000 T01720083 53001
NYC,2015-12-12 21:51,62.06,46.04,55.68,190.00,6.00,0.00,30.15,1019.90,8.00,M,BKN,BKN,M,M,7000.00,9000.00,M,M,M,M,M,M,M,M,M,62.06,KNYC 122151Z AUTO 19006KT 8SM BKN070 BKN090 17/08 A3015 RMK AO2 SLP199 T01670078
NYC,2015-12-12 22:51,62.06,46.04,55.68,0.00,0.00,0.00,30.15,1020.00,9.00,M,BKN,BKN,M,M,7500.00,8500.00,M,M,M,M,M,M,M,M,M,62.06,KNYC 122251Z AUTO 00000KT 9SM BKN075 BKN085 17/08 A3015 RMK AO2 SLP200 T01670078
NYC,2015-12-12 23:51,62.06,46.94,57.60,0.00,0.00,0.00,30.15,1020.20,7.00,M,SCT,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,62.06,KNYC 122351Z AUTO 00000KT 7SM SCT050 17/08 A3015 RMK AO2 SLP202 60000 T01670083 10189 20161 51007
NYC,2015-12-13 00:51,60.98,48.02,62.33,0.00,0.00,0.00,30.16,1020.40,6.00,M,SCT,OVC,M,M,3900.00,8000.00,M,M,HZ,M,M,M,M,M,M,60.98,KNYC 130051Z AUTO 00000KT 6SM HZ SCT039 OVC080 16/09 A3016 RMK AO2 SLP204 T01610089
NYC,2015-12-13 01:51,60.98,48.02,62.33,0.00,0.00,0.00,30.16,1020.40,6.00,M,OVC,M,M,M,8500.00,M,M,M,HZ,M,M,M,M,M,M,60.98,KNYC 130151Z AUTO 00000KT 6SM HZ OVC085 16/09 A3016 RMK AO2 SLP204 T01610089
NYC,2015-12-13 02:51,62.96,48.92,60.11,M,3.00,0.00,30.15,1020.00,7.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,62.96,KNYC 130251Z AUTO VRB03KT 7SM OVC085 17/09 A3015 RMK AO2 SLP200 T01720094 58001
NYC,2015-12-13 03:51,62.96,48.92,60.11,250.00,4.00,0.00,30.14,1019.80,8.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,62.96,KNYC 130351Z AUTO 25004KT 8SM OVC085 17/09 A3014 RMK AO2 SLP198 T01720094
NYC,2015-12-13 04:51,62.96,48.92,60.11,250.00,3.00,0.00,30.14,1019.70,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.96,KNYC 130451Z AUTO 25003KT 7SM CLR 17/09 A3014 RMK AO2 SLP197 T01720094 401890128
NYC,2015-12-13 05:51,62.06,48.02,59.99,0.00,0.00,0.00,30.15,1020.10,7.00,M,BKN,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,62.06,KNYC 130551Z AUTO 00000KT 7SM BKN080 17/09 A3015 RMK AO2 SLP201 T01670089 10178 20150 53000
NYC,2015-12-13 06:51,62.06,48.92,62.04,0.00,0.00,0.00,30.14,1019.80,7.00,M,OVC,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,62.06,KNYC 130651Z AUTO 00000KT 7SM OVC080 17/09 A3014 RMK AO2 SLP198 T01670094
NYC,2015-12-13 07:51,60.08,48.92,66.56,260.00,3.00,0.00,30.14,1019.80,7.00,M,BKN,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,60.08,KNYC 130751Z AUTO 26003KT 7SM BKN080 16/09 A3014 RMK AO2 SLP198 T01560094
NYC,2015-12-13 08:51,62.06,48.92,62.04,0.00,0.00,0.00,30.13,1019.50,8.00,M,FEW,OVC,M,M,5000.00,8500.00,M,M,M,M,M,M,M,M,M,62.06,KNYC 130851Z AUTO 00000KT 8SM FEW050 OVC085 17/09 A3013 RMK AO2 SLP195 T01670094 58006
NYC,2015-12-13 09:51,62.06,48.92,62.04,0.00,0.00,0.00,30.13,1019.40,7.00,M,OVC,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,62.06,KNYC 130951Z AUTO 00000KT 7SM OVC080 17/09 A3013 RMK AO2 SLP194 T01670094
NYC,2015-12-13 10:51,60.08,48.92,66.56,0.00,0.00,0.00,30.14,1019.80,7.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,60.08,KNYC 131051Z AUTO 00000KT 7SM OVC085 16/09 A3014 RMK AO2 SLP198 T01560094
NYC,2015-12-13 11:51,59.00,48.92,69.17,0.00,0.00,0.00,30.16,1020.30,6.00,M,FEW,M,M,M,8000.00,M,M,M,HZ,M,M,M,M,M,M,59.00,KNYC 131151Z AUTO 00000KT 6SM HZ FEW080 15/09 A3016 RMK AO2 SLP203 T01500094 10172 20150 53008
NYC,2015-12-13 12:51,59.00,48.02,66.88,0.00,0.00,0.00,30.17,1020.80,5.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,59.00,KNYC 131251Z AUTO 00000KT 5SM HZ CLR 15/09 A3017 RMK AO2 SLP208 T01500089
NYC,2015-12-13 13:51,62.06,50.00,64.59,0.00,0.00,0.00,30.18,1021.20,5.00,M,OVC,M,M,M,8500.00,M,M,M,HZ,M,M,M,M,M,M,62.06,KNYC 131351Z AUTO 00000KT 5SM HZ OVC085 17/10 A3018 RMK AO2 SLP212 T01670100
NYC,2015-12-13 14:51,64.04,50.00,60.25,0.00,0.00,0.00,30.19,1021.50,4.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,64.04,KNYC 131451Z AUTO 00000KT 4SM HZ CLR 18/10 A3019 RMK AO2 SLP215 T01780100 51012
NYC,2015-12-13 15:51,66.02,50.00,56.23,M,4.00,0.00,30.18,1021.20,4.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,66.02,KNYC 131551Z AUTO VRB04KT 4SM HZ CLR 19/10 A3018 RMK AO2 SLP212 T01890100
